country,year,month,type,pct
RO,2021,1,ren,46.035483870967745
RO,2021,2,ren,43.82857142857142
RO,2021,3,ren,43.72258064516129
RO,2021,4,ren,44.58333333333334
RO,2021,5,ren,62.725806451612904
RO,2021,6,ren,58.536666666666676
RO,2021,7,ren,40.86129032258064
RO,2021,8,ren,33.74838709677419
RO,2021,9,ren,34.36
RO,2021,10,ren,33.06451612903224
RO,2021,11,ren,30.256666666666668
RO,2021,12,ren,38.82580645161291
RO,2021,1,solar,0.7645161290322582
RO,2021,2,solar,1.3714285714285714
RO,2021,3,solar,2.158064516129032
RO,2021,4,solar,2.603333333333333
RO,2021,5,solar,3.4580645161290313
RO,2021,6,solar,3.1966666666666668
RO,2021,7,solar,3.2387096774193544
RO,2021,8,solar,3.0935483870967744
RO,2021,9,solar,2.77
RO,2021,10,solar,1.9387096774193548
RO,2021,11,solar,1.2066666666666668
RO,2021,12,solar,0.5193548387096775
RO,2021,1,wind,14.58064516129032
RO,2021,2,wind,9.814285714285717
RO,2021,3,wind,12.451612903225802
RO,2021,4,wind,8.16
RO,2021,5,wind,10.919354838709678
RO,2021,6,wind,9.493333333333332
RO,2021,7,wind,7.022580645161291
RO,2021,8,wind,6.825806451612903
RO,2021,9,wind,9.416666666666664
RO,2021,10,wind,11.425806451612903
RO,2021,11,wind,10.459999999999999
RO,2021,12,wind,15.938709677419354
RO,2022,1,ren,43.57096774193548
RO,2022,2,ren,36.79285714285714
RO,2022,3,ren,40.49354838709677
RO,2022,4,ren,49.73
RO,2022,5,ren,48.435483870967744
RO,2022,6,ren,44.443333333333335
RO,2022,7,ren,35.91612903225806
RO,2022,8,ren,34.09677419354838
RO,2022,9,ren,39.3
RO,2022,10,ren,39.280645161290316
RO,2022,11,ren,36.17333333333333
RO,2022,12,ren,41.50645161290322
RO,2022,1,solar,1.0387096774193547
RO,2022,2,solar,1.6857142857142855
RO,2022,3,solar,2.448387096774194
RO,2022,4,solar,2.9066666666666663
RO,2022,5,solar,3.7451612903225806
RO,2022,6,solar,3.7800000000000002
RO,2022,7,solar,3.5387096774193547
RO,2022,8,solar,3.3129032258064517
RO,2022,9,solar,2.686666666666666
RO,2022,10,solar,2.725806451612903
RO,2022,11,solar,1.1433333333333333
RO,2022,12,solar,0.8483870967741934
RO,2022,1,wind,18.393548387096775
RO,2022,2,wind,13.95
RO,2022,3,wind,15.429032258064513
RO,2022,4,wind,16.77
RO,2022,5,wind,8.109677419354838
RO,2022,6,wind,8.693333333333333
RO,2022,7,wind,8.864516129032257
RO,2022,8,wind,9.67741935483871
RO,2022,9,wind,12.116666666666665
RO,2022,10,wind,9.309677419354838
RO,2022,11,wind,12.516666666666667
RO,2022,12,wind,12.735483870967744
RO,2023,1,ren,52.306451612903224
RO,2023,2,ren,51.03928571428572
RO,2023,3,ren,53.403225806451616
RO,2023,4,ren,68.29666666666667
RO,2023,5,ren,68.24838709677421
RO,2023,6,ren,69.97
RO,2023,7,ren,49.15161290322581
RO,2023,8,ren,41.703225806451606
RO,2023,9,ren,42.273333333333326
RO,2023,10,ren,40.174193548387095
RO,2023,11,ren,44.80999999999999
RO,2023,12,ren,46.28387096774194
RO,2023,1,solar,0.8709677419354838
RO,2023,2,solar,1.825
RO,2023,3,solar,2.7806451612903222
RO,2023,4,solar,3.026666666666666
RO,2023,5,solar,3.8612903225806443
RO,2023,6,solar,4.0566666666666675
RO,2023,7,solar,4.17741935483871
RO,2023,8,solar,4.090322580645161
RO,2023,9,solar,3.9099999999999997
RO,2023,10,solar,2.932258064516129
RO,2023,11,solar,1.3599999999999997
RO,2023,12,solar,1.1161290322580646
RO,2023,1,wind,18.496774193548386
RO,2023,2,wind,18.357142857142858
RO,2023,3,wind,12.819354838709677
RO,2023,4,wind,16.22
RO,2023,5,wind,11.761290322580644
RO,2023,6,wind,8.583333333333336
RO,2023,7,wind,11.13225806451613
RO,2023,8,wind,10.216129032258069
RO,2023,9,wind,15.116666666666667
RO,2023,10,wind,14.748387096774195
RO,2023,11,wind,16.216666666666665
RO,2023,12,wind,14.196774193548388
RO,2024,1,ren,48.47096774193548
RO,2024,2,ren,51.87586206896551
RO,2024,3,ren,48.493548387096766
RO,2024,4,ren,53.226666666666674
RO,2024,5,ren,51.2741935483871
RO,2024,6,ren,47.66333333333333
RO,2024,7,ren,36.92903225806451
RO,2024,8,ren,33.71612903225807
RO,2024,9,ren,40.40666666666667
RO,2024,10,ren,38.809677419354834
RO,2024,11,ren,31.65666666666667
RO,2024,12,ren,34.10645161290322
RO,2024,1,solar,1.438709677419355
RO,2024,2,solar,2.3344827586206898
RO,2024,3,solar,3.364516129032258
RO,2024,4,solar,5.179999999999999
RO,2024,5,solar,5.800000000000001
RO,2024,6,solar,6.136666666666667
RO,2024,7,solar,6.006451612903225
RO,2024,8,solar,5.903225806451611
RO,2024,9,solar,5.060000000000001
RO,2024,10,solar,4.000000000000001
RO,2024,11,solar,2.0099999999999993
RO,2024,12,solar,0.8225806451612905
RO,2024,1,wind,16.019354838709674
RO,2024,2,wind,16.651724137931033
RO,2024,3,wind,12.761290322580644
RO,2024,4,wind,11.796666666666665
RO,2024,5,wind,11.13225806451613
RO,2024,6,wind,8.313333333333334
RO,2024,7,wind,7.129032258064516
RO,2024,8,wind,7.825806451612904
RO,2024,9,wind,13.003333333333332
RO,2024,10,wind,9.838709677419352
RO,2024,11,wind,11.193333333333332
RO,2024,12,wind,15.090322580645163
RO,2025,1,ren,30.15806451612903
RO,2025,2,ren,31.153571428571432
RO,2025,3,ren,40.406451612903226
RO,2025,4,ren,46.326666666666675
RO,2025,5,ren,50.42258064516128
RO,2025,6,ren,48.81000000000001
RO,2025,7,ren,35.21290322580645
RO,2025,8,ren,37.80967741935484
RO,2025,9,ren,36.47666666666667
RO,2025,10,ren,39.01935483870968
RO,2025,11,ren,39.99666666666666
RO,2025,12,ren,43.19032258064516
RO,2025,1,solar,1.793548387096774
RO,2025,2,solar,2.7964285714285713
RO,2025,3,solar,4.54516129032258
RO,2025,4,solar,6.136666666666667
RO,2025,5,solar,7.0032258064516135
RO,2025,6,solar,9.726666666666667
RO,2025,7,solar,7.958064516129032
RO,2025,8,solar,8.1
RO,2025,9,solar,6.863333333333333
RO,2025,10,solar,4.4387096774193555
RO,2025,11,solar,2.28
RO,2025,12,solar,1.7483870967741937
RO,2025,1,wind,10.338709677419354
RO,2025,2,wind,10.48214285714286
RO,2025,3,wind,12.938709677419352
RO,2025,4,wind,11.763333333333332
RO,2025,5,wind,12.025806451612903
RO,2025,6,wind,9.57
RO,2025,7,wind,8.216129032258065
RO,2025,8,wind,8.287096774193548
RO,2025,9,wind,9.936666666666667
RO,2025,10,wind,13.167741935483871
RO,2025,11,wind,11.959999999999999
RO,2025,12,wind,13.006451612903229
