country,year,month,type,pct
CY,2021,1,ren,6.216129032258066
CY,2021,2,ren,6.021428571428571
CY,2021,3,ren,9.274193548387096
CY,2021,4,ren,6.9071428571428575
CY,2021,5,ren,6.4548387096774205
CY,2021,6,ren,5.8466666666666685
CY,2021,7,ren,3.5838709677419356
CY,2021,8,ren,3.8774193548387097
CY,2021,9,ren,4.539999999999998
CY,2021,10,ren,4.97741935483871
CY,2021,11,ren,5.46
CY,2021,12,ren,6.731034482758619
CY,2021,1,wind,6.216129032258066
CY,2021,2,wind,6.021428571428571
CY,2021,3,wind,9.274193548387096
CY,2021,4,wind,6.9071428571428575
CY,2021,5,wind,6.4548387096774205
CY,2021,6,wind,5.8466666666666685
CY,2021,7,wind,3.5838709677419356
CY,2021,8,wind,3.8774193548387097
CY,2021,9,wind,4.539999999999998
CY,2021,10,wind,4.97741935483871
CY,2021,11,wind,5.46
CY,2021,12,wind,6.731034482758619
CY,2022,1,ren,6.67741935483871
CY,2022,2,ren,5.107142857142857
CY,2022,3,ren,7.087096774193548
CY,2022,4,ren,8.613333333333333
CY,2022,5,ren,7.232258064516128
CY,2022,6,ren,2.544444444444445
CY,2022,1,wind,6.67741935483871
CY,2022,2,wind,5.107142857142857
CY,2022,3,wind,7.087096774193548
CY,2022,4,wind,8.613333333333333
CY,2022,5,wind,7.232258064516128
CY,2022,6,wind,2.544444444444445
CY,2025,1,ren,0.0
CY,2025,2,ren,0.42857142857142855
CY,2025,3,ren,25.03870967741935
CY,2025,4,ren,28.923333333333325
CY,2025,5,ren,31.890322580645158
CY,2025,6,ren,30.730000000000008
CY,2025,7,ren,25.567741935483877
CY,2025,8,ren,19.62258064516129
CY,2025,9,ren,5.083333333333333
CY,2025,10,ren,24.477419354838712
CY,2025,11,ren,20.509999999999998
CY,2025,12,ren,16.344444444444445
CY,2025,1,solar,0.0
CY,2025,2,solar,0.3892857142857143
CY,2025,3,solar,19.65806451612903
CY,2025,4,solar,22.916666666666664
CY,2025,5,solar,26.7741935483871
CY,2025,6,solar,26.759999999999994
CY,2025,7,solar,21.770967741935486
CY,2025,8,solar,16.738709677419354
CY,2025,9,solar,3.266666666666667
CY,2025,10,solar,19.403225806451612
CY,2025,11,solar,15.566666666666668
CY,2025,12,solar,9.777777777777779
CY,2025,1,wind,0.0
CY,2025,2,wind,0.017857142857142856
CY,2025,3,wind,4.190322580645161
CY,2025,4,wind,4.79
CY,2025,5,wind,3.990322580645161
CY,2025,6,wind,3.079999999999999
CY,2025,7,wind,3.087096774193548
CY,2025,8,wind,2.2580645161290325
CY,2025,9,wind,1.5333333333333332
CY,2025,10,wind,3.9967741935483865
CY,2025,11,wind,3.7933333333333334
CY,2025,12,wind,5.527777777777779
