country,year,technology,capacity_gw
NL,2020,Fossil oil,0.0
NL,2021,Fossil oil,0.0
NL,2022,Fossil oil,0.0
NL,2023,Fossil oil,0.0
NL,2024,Fossil oil,0.0
NL,2025,Fossil oil,0.0
NL,2014,Fossil oil shale,0.0
NL,2015,Fossil oil shale,0.0
NL,2016,Fossil oil shale,0.0
NL,2017,Fossil oil shale,0.0
NL,2018,Fossil oil shale,0.0
NL,2019,Fossil oil shale,0.0
NL,2020,Fossil oil shale,0.0
NL,2021,Fossil oil shale,0.0
NL,2022,Fossil oil shale,0.0
NL,2023,Fossil oil shale,0.0
NL,2024,Fossil oil shale,0.0
NL,2025,Fossil oil shale,0.0
NL,2014,Fossil peat,0.0
NL,2015,Fossil peat,0.0
NL,2016,Fossil peat,0.0
NL,2017,Fossil peat,0.0
NL,2018,Fossil peat,0.0
NL,2019,Fossil peat,0.0
NL,2020,Fossil peat,0.0
NL,2021,Fossil peat,0.0
NL,2022,Fossil peat,0.0
NL,2023,Fossil peat,0.0
NL,2024,Fossil peat,0.0
NL,2025,Fossil peat,0.0
NL,2014,Fossil gas,19.59
NL,2015,Fossil gas,19.91
NL,2016,Fossil gas,19.3
NL,2017,Fossil gas,18.43
NL,2018,Fossil gas,15.57
NL,2019,Fossil gas,15.5
NL,2020,Fossil gas,18.5
NL,2021,Fossil gas,18.53
NL,2022,Fossil gas,18.66
NL,2023,Fossil gas,18.48
NL,2024,Fossil gas,18.41
NL,2025,Fossil gas,18.41
NL,2014,Geothermal,0.0
NL,2015,Geothermal,0.0
NL,2016,Geothermal,0.0
NL,2017,Geothermal,0.0
NL,2018,Geothermal,0.0
NL,2019,Geothermal,0.0
NL,2020,Geothermal,0.0
NL,2021,Geothermal,0.0
NL,2022,Geothermal,0.0
NL,2023,Geothermal,0.0
NL,2024,Geothermal,0.0
NL,2025,Geothermal,0.0
NL,2014,Hydro water reservoir,0.0
NL,2015,Hydro water reservoir,0.0
NL,2016,Hydro water reservoir,0.0
NL,2017,Hydro water reservoir,0.0
NL,2018,Hydro water reservoir,0.0
NL,2019,Hydro water reservoir,0.0
NL,2020,Hydro water reservoir,0.0
NL,2021,Hydro water reservoir,0.0
NL,2022,Hydro water reservoir,0.0
NL,2023,Hydro water reservoir,0.0
NL,2024,Hydro water reservoir,0.0
NL,2025,Hydro water reservoir,0.0
NL,2014,Hydro pumped storage,0.0
NL,2015,Hydro pumped storage,0.0
NL,2016,Hydro pumped storage,0.0
NL,2017,Hydro pumped storage,0.0
NL,2018,Hydro pumped storage,0.0
NL,2019,Hydro pumped storage,0.0
NL,2020,Hydro pumped storage,0.0
NL,2021,Hydro pumped storage,0.0
NL,2022,Hydro pumped storage,0.0
NL,2023,Hydro pumped storage,0.0
NL,2024,Hydro pumped storage,0.0
NL,2025,Hydro pumped storage,0.0
NL,2014,Marine,0.0
NL,2015,Marine,0.0
NL,2016,Marine,0.0
NL,2017,Marine,0.0
NL,2018,Marine,0.0
NL,2019,Marine,0.0
NL,2020,Marine,0.0
NL,2021,Marine,0.0
NL,2022,Marine,0.0
NL,2023,Marine,0.0
NL,2024,Marine,0.0
NL,2025,Marine,0.0
NL,2014,Others,0.68
NL,2015,Others,0.0
NL,2016,Others,0.0
NL,2017,Others,0.0
NL,2018,Others,0.0
NL,2019,Others,0.0
NL,2020,Others,0.0
NL,2021,Others,0.0
NL,2022,Others,0.0
NL,2023,Others,0.0
NL,2024,Others,0.0
NL,2025,Others,0.0
NL,2014,Other renewables,0.0
NL,2015,Other renewables,0.0
NL,2016,Other renewables,0.0
NL,2017,Other renewables,0.0
NL,2018,Other renewables,0.0
NL,2019,Other renewables,0.0
NL,2020,Other renewables,0.0
NL,2021,Other renewables,0.0
NL,2022,Other renewables,0.0
NL,2023,Other renewables,0.0
NL,2024,Other renewables,0.0
NL,2025,Other renewables,0.0
NL,2014,Waste,0.87
NL,2015,Waste,0.67
NL,2016,Waste,0.68
NL,2017,Waste,0.68
NL,2018,Waste,0.76
NL,2019,Waste,0.79
NL,2020,Waste,0.78
NL,2021,Waste,0.76
NL,2022,Waste,0.67
NL,2023,Waste,0.78
NL,2024,Waste,0.78
NL,2025,Waste,0.78
NL,2014,Wind offshore,0.23
NL,2015,Wind offshore,0.96
NL,2016,Wind offshore,0.96
NL,2017,Wind offshore,0.96
NL,2018,Wind offshore,0.96
NL,2019,Wind offshore,2.46
NL,2020,Wind offshore,2.46
NL,2021,Wind offshore,2.46
NL,2022,Wind offshore,4.74
NL,2023,Wind offshore,4.74
NL,2024,Wind offshore,4.74
NL,2025,Wind offshore,4.74
NL,2014,Wind onshore,2.65
NL,2015,Wind onshore,3.3
NL,2016,Wind onshore,3.24
NL,2017,Wind onshore,3.68
NL,2018,Wind onshore,3.53
NL,2019,Wind onshore,4.19
NL,2020,Wind onshore,5.21
NL,2021,Wind onshore,5.31
NL,2022,Wind onshore,6.76
NL,2023,Wind onshore,6.96
NL,2024,Wind onshore,7.18
NL,2025,Wind onshore,7.18
NL,2014,Solar AC,1.0
NL,2015,Solar AC,2.13
NL,2016,Solar AC,2.91
NL,2017,Solar AC,2.58
NL,2018,Solar AC,7.23
NL,2019,Solar AC,11.11
NL,2020,Solar AC,14.82
NL,2021,Solar AC,14.91
NL,2022,Solar AC,24.3
NL,2023,Solar AC,27.98
NL,2024,Solar AC,29.28
NL,2025,Solar AC,29.28
