country,year,month,type,pct
SK,2024,6,ren,35.32333333333334
SK,2024,7,ren,28.025806451612898
SK,2024,8,ren,21.52258064516129
SK,2024,9,ren,25.576666666666664
SK,2024,10,ren,22.770967741935486
SK,2024,11,ren,15.573333333333334
SK,2024,12,ren,16.322580645161295
SK,2024,1,solar,0.9032258064516127
SK,2024,2,solar,1.1724137931034482
SK,2024,3,solar,1.8516129032258062
SK,2024,4,solar,2.86
SK,2024,5,solar,3.648387096774193
SK,2024,6,solar,3.3699999999999997
SK,2024,7,solar,3.5903225806451613
SK,2024,8,solar,3.222580645161291
SK,2024,9,solar,2.4900000000000007
SK,2024,10,solar,1.7677419354838708
SK,2024,11,solar,1.0433333333333334
SK,2024,12,solar,0.5870967741935483
SK,2024,1,wind,0.0064516129032258064
SK,2024,2,wind,0.013793103448275864
SK,2024,3,wind,0.01935483870967742
SK,2024,4,wind,0.016666666666666666
SK,2024,5,wind,0.016129032258064516
SK,2024,6,wind,0.0
SK,2024,7,wind,0.0
SK,2024,8,wind,0.0
SK,2024,9,wind,0.0
SK,2024,10,wind,0.0
SK,2024,11,wind,0.0
SK,2024,12,wind,0.004166666666666667
SK,2025,1,ren,16.425806451612903
SK,2025,2,ren,14.785714285714286
SK,2025,3,ren,17.525806451612905
SK,2025,4,ren,20.56
SK,2025,5,ren,20.532258064516128
SK,2025,6,ren,22.030000000000005
SK,2025,7,ren,24.470967741935485
SK,2025,8,ren,23.18387096774193
SK,2025,9,ren,18.93666666666667
SK,2025,10,ren,18.612903225806452
SK,2025,11,ren,18.740000000000002
SK,2025,12,ren,18.119354838709675
SK,2025,1,solar,0.5935483870967743
SK,2025,2,solar,1.6107142857142855
SK,2025,3,solar,2.290322580645162
SK,2025,4,solar,3.2033333333333336
SK,2025,5,solar,3.2645161290322586
SK,2025,6,solar,4.323333333333334
SK,2025,7,solar,3.529032258064516
SK,2025,8,solar,3.7193548387096773
SK,2025,9,solar,2.53
SK,2025,10,solar,1.5483870967741937
SK,2025,11,solar,0.7700000000000001
SK,2025,12,solar,0.4612903225806452
SK,2025,1,wind,0.0032258064516129032
SK,2025,2,wind,0.0035714285714285718
SK,2025,3,wind,0.009677419354838712
SK,2025,4,wind,0.006666666666666667
SK,2025,5,wind,0.0
SK,2025,6,wind,0.0
SK,2025,7,wind,0.0032258064516129032
SK,2025,8,wind,0.0
SK,2025,9,wind,0.006666666666666667
SK,2025,10,wind,0.009677419354838712
SK,2025,11,wind,0.0033333333333333335
SK,2025,12,wind,0.0035714285714285718
