country,year,month,type,pct
CH,2021,1,ren,54.487096774193546
CH,2021,2,ren,53.32857142857142
CH,2021,3,ren,50.745161290322585
CH,2021,4,ren,46.15333333333333
CH,2021,5,ren,59.75806451612904
CH,2021,6,ren,98.63333333333335
CH,2021,7,ren,104.70967741935485
CH,2021,8,ren,90.61935483870967
CH,2021,9,ren,62.346666666666664
CH,2021,10,ren,46.58709677419355
CH,2021,11,ren,50.75000000000001
CH,2021,12,ren,41.554838709677426
CH,2021,1,solar,0.5870967741935486
CH,2021,2,solar,2.2607142857142857
CH,2021,3,solar,4.961290322580645
CH,2021,4,solar,7.143333333333334
CH,2021,5,solar,7.248387096774194
CH,2021,6,solar,8.92
CH,2021,7,solar,8.558064516129033
CH,2021,8,solar,7.506451612903226
CH,2021,9,solar,6.493333333333334
CH,2021,10,solar,4.0677419354838715
CH,2021,11,solar,1.4366666666666663
CH,2021,12,solar,0.7677419354838712
CH,2021,1,wind,0.264516129032258
CH,2021,2,wind,0.29285714285714287
CH,2021,3,wind,0.22903225806451602
CH,2021,4,wind,0.22
CH,2021,5,wind,0.3
CH,2021,6,wind,0.1433333333333334
CH,2021,7,wind,0.2032258064516129
CH,2021,8,wind,0.18064516129032263
CH,2021,9,wind,0.15000000000000002
CH,2021,10,wind,0.27419354838709675
CH,2021,11,wind,0.15000000000000002
CH,2021,12,wind,0.28709677419354845
CH,2022,1,ren,36.7258064516129
CH,2022,2,ren,31.43928571428572
CH,2022,3,ren,31.880645161290325
CH,2022,4,ren,45.269999999999996
CH,2022,5,ren,69.9225806451613
CH,2022,6,ren,84.8933333333333
CH,2022,7,ren,88.28387096774195
CH,2022,8,ren,77.06451612903226
CH,2022,9,ren,58.48666666666666
CH,2022,10,ren,47.92580645161292
CH,2022,11,ren,30.143333333333327
CH,2022,12,ren,33.145161290322584
CH,2022,1,solar,1.6258064516129034
CH,2022,2,solar,3.342857142857142
CH,2022,3,solar,6.341935483870968
CH,2022,4,solar,8.093333333333334
CH,2022,5,solar,10.412903225806453
CH,2022,6,solar,10.806666666666667
CH,2022,7,solar,12.541935483870967
CH,2022,8,solar,10.867741935483872
CH,2022,9,solar,7.246666666666669
CH,2022,10,solar,4.87741935483871
CH,2022,11,solar,2.4299999999999997
CH,2022,12,solar,1.0064516129032257
CH,2022,1,wind,0.27419354838709675
CH,2022,2,wind,0.375
CH,2022,3,wind,0.16774193548387092
CH,2022,4,wind,0.2366666666666667
CH,2022,5,wind,0.18387096774193548
CH,2022,6,wind,0.16666666666666669
CH,2022,7,wind,0.15161290322580645
CH,2022,8,wind,0.16451612903225796
CH,2022,9,wind,0.21999999999999995
CH,2022,10,wind,0.2516129032258065
CH,2022,11,wind,0.29666666666666663
CH,2022,12,wind,0.29032258064516125
CH,2023,1,ren,45.48064516129033
CH,2023,2,ren,45.410714285714285
CH,2023,3,ren,47.241935483870975
CH,2023,4,ren,51.65666666666666
CH,2023,5,ren,78.23225806451612
CH,2023,6,ren,95.91666666666667
CH,2023,7,ren,99.64193548387097
CH,2023,8,ren,94.41612903225806
CH,2023,9,ren,96.68333333333332
CH,2023,10,ren,67.18387096774192
CH,2023,11,ren,62.273333333333326
CH,2023,12,ren,49.57096774193548
CH,2023,1,solar,1.3096774193548386
CH,2023,2,solar,4.303571428571429
CH,2023,3,solar,6.096774193548387
CH,2023,4,solar,9.283333333333333
CH,2023,5,solar,12.064516129032258
CH,2023,6,solar,16.256666666666668
CH,2023,7,solar,14.27741935483871
CH,2023,8,solar,12.554838709677425
CH,2023,9,solar,12.74
CH,2023,10,solar,7.70967741935484
CH,2023,11,solar,2.7499999999999996
CH,2023,12,solar,1.8161290322580645
CH,2023,1,wind,0.28709677419354823
CH,2023,2,wind,0.18571428571428572
CH,2023,3,wind,0.3483870967741935
CH,2023,4,wind,0.24333333333333337
CH,2023,5,wind,0.20645161290322578
CH,2023,6,wind,0.15
CH,2023,7,wind,0.23870967741935487
CH,2023,8,wind,0.24516129032258055
CH,2023,9,wind,0.18333333333333332
CH,2023,10,wind,0.332258064516129
CH,2023,11,wind,0.49666666666666665
CH,2023,12,wind,0.41290322580645156
CH,2024,1,ren,60.21935483870968
CH,2024,2,ren,54.689655172413794
CH,2024,3,ren,71.21290322580644
CH,2024,4,ren,72.41666666666669
CH,2024,5,ren,94.37741935483874
CH,2024,6,ren,105.71000000000001
CH,2024,7,ren,144.03870967741932
CH,2024,8,ren,138.32903225806453
CH,2024,9,ren,89.6233333333333
CH,2024,10,ren,91.84193548387098
CH,2024,11,ren,66.96666666666667
CH,2024,12,ren,62.43225806451613
CH,2024,1,solar,2.0677419354838706
CH,2024,2,solar,5.155172413793103
CH,2024,3,solar,8.55483870967742
CH,2024,4,solar,12.506666666666668
CH,2024,5,solar,15.909677419354843
CH,2024,6,solar,16.55333333333333
CH,2024,7,solar,20.961290322580645
CH,2024,8,solar,21.038709677419355
CH,2024,9,solar,12.73333333333333
CH,2024,10,solar,6.812903225806451
CH,2024,11,solar,3.7800000000000002
CH,2024,12,solar,2.4451612903225803
CH,2024,1,wind,0.3580645161290322
CH,2024,2,wind,0.3103448275862068
CH,2024,3,wind,0.30000000000000004
CH,2024,4,wind,0.37
CH,2024,5,wind,0.2193548387096774
CH,2024,6,wind,0.24666666666666667
