country,year,month,type,pct
FI,2021,1,ren,29.448387096774198
FI,2021,2,ren,30.23214285714286
FI,2021,3,ren,35.348387096774196
FI,2021,4,ren,36.06666666666668
FI,2021,5,ren,39.26129032258064
FI,2021,6,ren,36.29333333333333
FI,2021,7,ren,31.20645161290323
FI,2021,8,ren,32.06774193548387
FI,2021,9,ren,34.10666666666666
FI,2021,10,ren,41.900000000000006
FI,2021,11,ren,37.85333333333334
FI,2021,12,ren,31.238709677419354
FI,2021,1,wind,5.799999999999998
FI,2021,2,wind,7.296428571428571
FI,2021,3,wind,11.616129032258065
FI,2021,4,wind,9.123333333333337
FI,2021,5,wind,7.851612903225806
FI,2021,6,wind,6.909999999999999
FI,2021,7,wind,7.319354838709677
FI,2021,8,wind,9.387096774193546
FI,2021,9,wind,9.513333333333332
FI,2021,10,wind,15.490322580645161
FI,2021,11,wind,11.086666666666666
FI,2021,12,wind,10.583870967741937
FI,2022,1,ren,35.14193548387097
FI,2022,2,ren,34.88214285714285
FI,2022,3,ren,37.49677419354838
FI,2022,4,ren,33.973333333333336
FI,2022,5,ren,43.5
FI,2022,6,ren,38.870000000000005
FI,2022,7,ren,34.36451612903226
FI,2022,8,ren,41.95161290322581
FI,2022,9,ren,36.663333333333334
FI,2022,10,ren,41.89677419354841
FI,2022,11,ren,32.35333333333334
FI,2022,12,ren,38.31935483870967
FI,2022,1,wind,15.383870967741936
FI,2022,2,wind,14.153571428571423
FI,2022,3,wind,16.05483870967742
FI,2022,4,wind,9.976666666666665
FI,2022,5,wind,13.800000000000002
FI,2022,6,wind,11.01666666666667
FI,2022,7,wind,9.796774193548387
FI,2022,8,wind,15.990322580645161
FI,2022,9,wind,13.626666666666665
FI,2022,10,wind,21.522580645161288
FI,2022,11,wind,9.136666666666667
FI,2022,12,wind,16.941935483870967
FI,2023,1,ren,47.31935483870968
FI,2023,2,ren,44.82142857142857
FI,2023,3,ren,41.92580645161289
FI,2023,4,ren,40.343333333333334
FI,2023,5,ren,54.05483870967743
FI,2023,6,ren,40.60333333333333
FI,2023,7,ren,34.66129032258065
FI,2023,8,ren,45.81935483870967
FI,2023,9,ren,53.93999999999998
FI,2023,10,ren,46.319354838709685
FI,2023,11,ren,41.53333333333334
FI,2023,12,ren,36.92258064516129
FI,2023,1,solar,0.029032258064516127
FI,2023,2,solar,0.19642857142857148
FI,2023,3,solar,0.4935483870967743
FI,2023,4,solar,1.5199999999999998
FI,2023,5,solar,2.2935483870967737
FI,2023,6,solar,3.2066666666666666
FI,2023,7,solar,2.864516129032258
FI,2023,8,solar,2.0548387096774188
FI,2023,9,solar,1.4433333333333342
FI,2023,10,solar,0.5580645161290323
FI,2023,11,solar,0.11000000000000007
FI,2023,12,solar,0.0
FI,2023,1,wind,24.63225806451613
FI,2023,2,wind,19.99285714285714
FI,2023,3,wind,17.835483870967742
FI,2023,4,wind,14.589999999999998
FI,2023,5,wind,21.032258064516128
FI,2023,6,wind,13.926666666666671
FI,2023,7,wind,11.070967741935487
FI,2023,8,wind,14.551612903225804
FI,2023,9,wind,24.890000000000004
FI,2023,10,wind,17.61935483870968
FI,2023,11,wind,16.83
FI,2023,12,wind,14.693548387096772
FI,2024,1,ren,42.71290322580646
FI,2024,2,ren,43.92068965517242
FI,2024,3,ren,40.487096774193546
FI,2024,4,ren,47.32666666666667
FI,2024,5,ren,51.60322580645161
FI,2024,6,ren,51.85
FI,2024,7,ren,48.96774193548388
FI,2024,8,ren,46.99032258064515
FI,2024,9,ren,55.593333333333334
FI,2024,10,ren,58.90967741935484
FI,2024,11,ren,56.52666666666668
FI,2024,12,ren,57.3258064516129
FI,2024,1,solar,0.06451612903225806
FI,2024,2,solar,0.26206896551724135
FI,2024,3,solar,0.8935483870967742
FI,2024,4,solar,1.7066666666666668
FI,2024,5,solar,3.751612903225806
FI,2024,6,solar,4.22
FI,2024,7,solar,3.725806451612903
FI,2024,8,solar,2.8967741935483873
FI,2024,9,solar,1.7866666666666662
FI,2024,10,solar,0.6870967741935483
FI,2024,11,solar,0.1533333333333333
FI,2024,12,solar,0.025806451612903222
FI,2024,1,wind,23.254838709677422
FI,2024,2,wind,24.200000000000003
FI,2024,3,wind,17.012903225806447
FI,2024,4,wind,22.030000000000005
FI,2024,5,wind,16.335483870967742
FI,2024,6,wind,14.186666666666667
FI,2024,7,wind,14.74516129032258
FI,2024,8,wind,22.09032258064516
FI,2024,9,wind,27.839999999999996
FI,2024,10,wind,33.41612903225807
FI,2024,11,wind,31.670000000000005
FI,2024,12,wind,33.61290322580645
FI,2025,1,ren,51.7258064516129
FI,2025,2,ren,50.442857142857136
FI,2025,3,ren,55.400000000000006
FI,2025,4,ren,54.45666666666668
FI,2025,5,ren,53.229032258064514
FI,2025,6,ren,51.580000000000005
FI,2025,7,ren,43.44516129032258
FI,2025,8,ren,44.03870967741935
FI,2025,9,ren,51.459999999999994
FI,2025,10,ren,55.538709677419355
FI,2025,11,ren,51.929999999999986
FI,2025,12,ren,53.780645161290316
FI,2025,1,solar,0.09354838709677422
FI,2025,2,solar,0.3285714285714286
FI,2025,3,solar,1.1290322580645162
FI,2025,4,solar,2.14
FI,2025,5,solar,3.180645161290322
FI,2025,6,solar,3.6533333333333338
FI,2025,7,solar,4.141935483870967
FI,2025,8,solar,2.9999999999999996
FI,2025,9,solar,1.8600000000000003
FI,2025,10,solar,0.670967741935484
FI,2025,11,solar,0.15
FI,2025,12,solar,0.03548387096774193
FI,2025,1,wind,25.787096774193547
FI,2025,2,wind,26.325
FI,2025,3,wind,29.56774193548387
FI,2025,4,wind,24.17333333333334
FI,2025,5,wind,22.693548387096772
FI,2025,6,wind,19.709999999999997
FI,2025,7,wind,14.516129032258062
FI,2025,8,wind,19.758064516129032
FI,2025,9,wind,27.953333333333333
FI,2025,10,wind,32.59032258064516
FI,2025,11,wind,27.436666666666667
FI,2025,12,wind,29.32903225806452
