country,year,technology,capacity_gw
SI,2022,Hydro pumped storage,0.18
SI,2023,Hydro pumped storage,0.18
SI,2024,Hydro pumped storage,0.18
SI,2025,Hydro pumped storage,0.18
SI,2014,Marine,0.0
SI,2015,Marine,0.0
SI,2016,Marine,0.0
SI,2017,Marine,0.0
SI,2018,Marine,0.0
SI,2020,Marine,0.0
SI,2021,Marine,0.0
SI,2014,Others,0.0
SI,2015,Others,0.0
SI,2016,Others,0.0
SI,2017,Others,0.0
SI,2018,Others,0.0
SI,2020,Others,0.0
SI,2021,Others,0.0
SI,2014,Other renewables,0.0
SI,2015,Other renewables,0.0
SI,2016,Other renewables,0.0
SI,2017,Other renewables,0.0
SI,2018,Other renewables,0.0
SI,2020,Other renewables,0.0
SI,2021,Other renewables,0.0
SI,2014,Waste,0.04
SI,2015,Waste,0.04
SI,2016,Waste,0.04
SI,2017,Waste,0.04
SI,2018,Waste,0.04
SI,2019,Waste,0.04
SI,2020,Waste,0.0
SI,2021,Waste,0.0
SI,2022,Waste,0.03
SI,2023,Waste,0.01
SI,2024,Waste,0.01
SI,2025,Waste,0.01
SI,2014,Wind offshore,0.0
SI,2015,Wind offshore,0.0
SI,2016,Wind offshore,0.0
SI,2017,Wind offshore,0.0
SI,2018,Wind offshore,0.0
SI,2020,Wind offshore,0.0
SI,2021,Wind offshore,0.0
SI,2014,Wind onshore,0.0
SI,2015,Wind onshore,0.0
SI,2016,Wind onshore,0.0
SI,2017,Wind onshore,0.0
SI,2018,Wind onshore,0.0
SI,2019,Wind onshore,0.0
SI,2020,Wind onshore,0.0
SI,2021,Wind onshore,0.0
SI,2022,Wind onshore,0.0
SI,2023,Wind onshore,0.0
SI,2024,Wind onshore,0.0
SI,2025,Wind onshore,0.0
SI,2014,Solar AC,0.26
SI,2015,Solar AC,0.26
SI,2016,Solar AC,0.27
SI,2017,Solar AC,0.28
SI,2018,Solar AC,0.28
SI,2019,Solar AC,0.28
SI,2020,Solar AC,0.46
SI,2021,Solar AC,0.46
SI,2022,Solar AC,0.7
SI,2023,Solar AC,1.11
SI,2024,Solar AC,1.41
SI,2025,Solar AC,1.58
