country,year,month,type,pct
BE,2021,1,ren,19.074193548387097
BE,2021,2,ren,24.728571428571424
BE,2021,3,ren,24.538709677419348
BE,2021,4,ren,24.033333333333335
BE,2021,5,ren,25.07741935483871
BE,2021,6,ren,18.883333333333333
BE,2021,7,ren,23.916129032258066
BE,2021,8,ren,24.661290322580648
BE,2021,9,ren,18.753333333333334
BE,2021,10,ren,26.441935483870974
BE,2021,11,ren,18.200000000000003
BE,2021,12,ren,21.416129032258063
BE,2021,1,solar,1.096774193548387
BE,2021,2,solar,3.1714285714285717
BE,2021,3,solar,6.22258064516129
BE,2021,4,solar,8.693333333333332
BE,2021,5,solar,9.374193548387096
BE,2021,6,solar,9.913333333333334
BE,2021,7,solar,9.245161290322581
BE,2021,8,solar,7.906451612903226
BE,2021,9,solar,7.180000000000001
BE,2021,10,solar,3.9129032258064513
BE,2021,11,solar,1.7400000000000004
BE,2021,12,solar,0.8387096774193549
BE,2021,1,wind,13.822580645161288
BE,2021,2,wind,17.800000000000004
BE,2021,3,wind,14.04516129032258
BE,2021,4,wind,11.29
BE,2021,5,wind,13.083870967741936
BE,2021,6,wind,5.323333333333332
BE,2021,7,wind,10.009677419354839
BE,2021,8,wind,12.116129032258064
BE,2021,9,wind,7.693333333333332
BE,2021,10,wind,18.2
BE,2021,11,wind,12.259999999999998
BE,2021,12,wind,16.416129032258066
BE,2022,1,ren,18.53870967741935
BE,2022,2,ren,30.110714285714284
BE,2022,3,ren,22.10322580645162
BE,2022,4,ren,29.013333333333335
BE,2022,5,ren,25.196774193548393
BE,2022,6,ren,26.470000000000002
BE,2022,7,ren,26.71612903225807
BE,2022,8,ren,24.6483870967742
BE,2022,9,ren,23.483333333333338
BE,2022,10,ren,26.883870967741938
BE,2022,11,ren,29.823333333333327
BE,2022,12,ren,22.635483870967743
BE,2022,1,solar,1.2548387096774192
BE,2022,2,solar,3.221428571428571
BE,2022,3,solar,7.893548387096774
BE,2022,4,solar,10.870000000000001
BE,2022,5,solar,13.287096774193548
BE,2022,6,solar,13.339999999999998
BE,2022,7,solar,14.612903225806452
BE,2022,8,solar,13.258064516129028
BE,2022,9,solar,8.516666666666667
BE,2022,10,solar,6.564516129032257
BE,2022,11,solar,3.103333333333333
BE,2022,12,solar,1.3225806451612903
BE,2022,1,wind,13.583870967741936
BE,2022,2,wind,24.217857142857145
BE,2022,3,wind,10.006451612903227
BE,2022,4,wind,13.976666666666667
BE,2022,5,wind,9.20967741935484
BE,2022,6,wind,8.533333333333331
BE,2022,7,wind,7.264516129032257
BE,2022,8,wind,7.009677419354839
BE,2022,9,wind,10.77
BE,2022,10,wind,16.55806451612903
BE,2022,11,wind,22.706666666666663
BE,2022,12,wind,17.929032258064513
BE,2023,1,ren,29.62258064516129
BE,2023,2,ren,24.514285714285716
BE,2023,3,ren,30.32580645161291
BE,2023,4,ren,28.846666666666668
