country,year,month,type,pct
BA,2021,1,ren,90.37741935483874
BA,2021,2,ren,111.95357142857141
BA,2021,3,ren,79.87741935483871
BA,2021,4,ren,62.81666666666667
BA,2021,5,ren,56.20645161290322
BA,2021,6,ren,34.09
BA,2021,7,ren,27.30322580645161
BA,2021,8,ren,25.50322580645161
BA,2021,9,ren,25.75333333333333
BA,2021,10,ren,31.777419354838703
BA,2021,11,ren,48.10666666666666
BA,2021,12,ren,70.68387096774191
BA,2021,1,wind,1.793548387096774
BA,2021,2,wind,2.45
BA,2021,3,wind,3.3387096774193545
BA,2021,4,wind,3.0366666666666675
BA,2021,5,wind,3.3258064516129036
BA,2021,6,wind,1.8399999999999992
BA,2021,7,wind,1.8709677419354838
BA,2021,8,wind,1.7677419354838708
BA,2021,9,wind,2.11
BA,2021,10,wind,2.967741935483871
BA,2021,11,wind,2.826666666666667
BA,2021,12,wind,4.5290322580645155
BA,2022,1,ren,56.148387096774194
BA,2022,2,ren,55.153571428571425
BA,2022,3,ren,43.32903225806452
BA,2022,4,ren,53.533333333333324
BA,2022,5,ren,45.09032258064516
BA,2022,6,ren,28.939999999999998
BA,2022,7,ren,19.790322580645164
BA,2022,8,ren,24.70967741935484
BA,2022,9,ren,25.77333333333333
BA,2022,10,ren,32.767741935483876
BA,2022,11,ren,28.556666666666665
BA,2022,12,ren,42.190322580645166
BA,2022,1,wind,4.112903225806452
BA,2022,2,wind,4.3357142857142845
BA,2022,3,wind,4.816129032258063
BA,2022,4,wind,4.329999999999999
BA,2022,5,wind,2.1612903225806455
BA,2022,6,wind,2.8100000000000005
BA,2022,7,wind,3.5451612903225804
BA,2022,8,wind,1.4580645161290322
BA,2022,9,wind,2.0633333333333335
BA,2022,10,wind,1.0806451612903223
BA,2022,11,wind,1.4066666666666665
BA,2022,12,wind,1.0451612903225806
BA,2023,1,ren,48.86774193548387
BA,2023,2,ren,53.01071428571429
BA,2023,3,ren,67.19032258064516
BA,2023,4,ren,52.83666666666667
BA,2023,5,ren,81.80967741935486
BA,2023,6,ren,64.93333333333334
BA,2023,7,ren,42.648387096774194
BA,2023,8,ren,34.29032258064515
BA,2023,9,ren,11.620000000000001
BA,2023,10,ren,31.39677419354838
BA,2023,11,ren,55.86000000000001
BA,2023,12,ren,64.39677419354838
BA,2023,1,solar,0.0
BA,2023,2,solar,0.0
BA,2023,3,solar,0.0
BA,2023,4,solar,0.0
BA,2023,5,solar,0.0
BA,2023,6,solar,0.0
BA,2023,7,solar,0.0
BA,2023,8,solar,0.0
BA,2023,9,solar,0.08333333333333333
BA,2023,10,solar,0.6258064516129032
BA,2023,11,solar,0.28666666666666657
BA,2023,12,solar,0.25806451612903225
BA,2023,1,wind,2.1
BA,2023,2,wind,1.6
BA,2023,3,wind,1.4838709677419357
BA,2023,4,wind,1.9033333333333329
BA,2023,5,wind,1.816129032258064
BA,2023,6,wind,1.1766666666666665
BA,2023,7,wind,0.8903225806451612
BA,2023,8,wind,1.1290322580645158
BA,2023,9,wind,0.7200000000000001
BA,2023,10,wind,1.0516129032258064
BA,2023,11,wind,1.1900000000000002
BA,2023,12,wind,1.0161290322580647
BA,2024,1,ren,51.51612903225808
BA,2024,2,ren,50.76551724137932
BA,2024,3,ren,59.91935483870969
BA,2024,4,ren,40.06666666666668
BA,2024,5,ren,35.251612903225805
BA,2024,6,ren,43.800000000000004
BA,2024,7,ren,42.19999999999998
BA,2024,8,ren,41.7258064516129
BA,2024,9,ren,28.72666666666667
BA,2024,10,ren,48.17741935483871
BA,2024,11,ren,36.916666666666664
BA,2024,12,ren,39.37096774193547
BA,2024,1,solar,0.31612903225806455
BA,2024,2,solar,0.3827586206896552
BA,2024,3,solar,0.4999999999999999
BA,2024,4,solar,0.8333333333333336
BA,2024,5,solar,0.7451612903225805
BA,2024,6,solar,0.0
BA,2024,7,solar,1.646666666666667
BA,2024,8,solar,2.161290322580645
BA,2024,9,solar,1.6033333333333333
BA,2024,10,solar,1.2967741935483874
BA,2024,11,solar,0.6666666666666667
BA,2024,12,solar,0.4193548387096774
BA,2024,1,wind,1.9419354838709677
BA,2024,2,wind,1.810344827586207
BA,2024,3,wind,1.732258064516129
BA,2024,4,wind,1.4733333333333334
BA,2024,5,wind,1.4870967741935484
BA,2024,6,wind,2.0333333333333337
BA,2024,7,wind,1.5999999999999999
BA,2024,8,wind,1.3870967741935485
BA,2024,9,wind,1.6799999999999995
BA,2024,10,wind,0.874193548387097
BA,2024,11,wind,2.0300000000000002
BA,2024,12,wind,1.7833333333333337
BA,2025,1,ren,43.058064516129036
BA,2025,2,ren,40.17142857142858
BA,2025,3,ren,58.01290322580646
BA,2025,4,ren,50.84666666666665
BA,2025,5,ren,40.06451612903226
BA,2025,6,ren,37.59
BA,2025,7,ren,36.648387096774194
BA,2025,8,ren,33.596774193548384
BA,2025,9,ren,26.84333333333333
BA,2025,10,ren,28.835483870967746
BA,2025,11,ren,44.663333333333334
BA,2025,12,ren,51.10322580645162
BA,2025,1,solar,0.4774193548387097
BA,2025,2,solar,0.7928571428571428
BA,2025,3,solar,1.3290322580645164
BA,2025,4,solar,1.9499999999999995
BA,2025,5,solar,2.6709677419354843
BA,2025,6,solar,3.1999999999999997
BA,2025,7,solar,2.7709677419354843
BA,2025,8,solar,2.361290322580645
BA,2025,9,solar,2.106666666666667
BA,2025,10,solar,1.2677419354838708
BA,2025,11,solar,0.7300000000000001
BA,2025,12,solar,0.7290322580645161
BA,2025,1,wind,2.3903225806451616
BA,2025,2,wind,1.3499999999999999
BA,2025,3,wind,2.225806451612903
BA,2025,4,wind,2.353333333333333
BA,2025,5,wind,1.9387096774193546
BA,2025,6,wind,1.5533333333333335
BA,2025,7,wind,1.7677419354838708
BA,2025,8,wind,1.3677419354838714
BA,2025,9,wind,0.9166666666666665
BA,2025,10,wind,1.8258064516129033
BA,2025,11,wind,1.7799999999999998
BA,2025,12,wind,1.1774193548387097
