country,year,technology,capacity_gw
AT,2023,Geothermal,0.0
AT,2024,Geothermal,0.0
AT,2025,Geothermal,0.0
AT,2014,Hydro water reservoir,2.96
AT,2015,Hydro water reservoir,2.96
AT,2016,Hydro water reservoir,2.96
AT,2017,Hydro water reservoir,2.98
AT,2018,Hydro water reservoir,2.44
AT,2019,Hydro water reservoir,2.44
AT,2020,Hydro water reservoir,2.43
AT,2021,Hydro water reservoir,2.47
AT,2022,Hydro water reservoir,2.77
AT,2023,Hydro water reservoir,2.52
AT,2024,Hydro water reservoir,2.53
AT,2025,Hydro water reservoir,2.55
AT,2014,Hydro pumped storage,2.97
AT,2015,Hydro pumped storage,2.97
AT,2016,Hydro pumped storage,3.4
AT,2017,Hydro pumped storage,3.4
AT,2018,Hydro pumped storage,3.12
AT,2019,Hydro pumped storage,3.12
AT,2020,Hydro pumped storage,3.46
AT,2021,Hydro pumped storage,3.5
AT,2022,Hydro pumped storage,3.36
AT,2023,Hydro pumped storage,3.48
AT,2024,Hydro pumped storage,3.51
AT,2025,Hydro pumped storage,4.02
AT,2014,Marine,0.0
AT,2015,Marine,0.0
AT,2016,Marine,0.0
AT,2017,Marine,0.0
AT,2018,Marine,0.0
AT,2019,Marine,0.0
AT,2020,Marine,0.0
AT,2021,Marine,0.0
AT,2022,Marine,0.0
AT,2023,Marine,0.0
AT,2024,Marine,0.0
AT,2025,Marine,0.0
AT,2014,Others,0.02
AT,2015,Others,0.02
AT,2016,Others,0.02
AT,2017,Others,0.02
AT,2018,Others,0.02
AT,2019,Others,0.02
AT,2020,Others,0.96
AT,2021,Others,0.95
AT,2022,Others,0.85
AT,2023,Others,0.88
AT,2024,Others,0.86
AT,2025,Others,0.85
AT,2014,Other renewables,0.03
AT,2015,Other renewables,0.03
AT,2016,Other renewables,0.03
AT,2017,Other renewables,0.04
AT,2018,Other renewables,0.04
AT,2019,Other renewables,0.1
AT,2020,Other renewables,0.0
AT,2021,Other renewables,0.0
AT,2022,Other renewables,0.0
AT,2023,Other renewables,0.0
AT,2024,Other renewables,0.0
AT,2025,Other renewables,0.0
AT,2014,Waste,0.14
AT,2015,Waste,0.14
AT,2016,Waste,0.14
AT,2017,Waste,0.15
AT,2018,Waste,0.15
AT,2019,Waste,0.15
AT,2020,Waste,0.1
AT,2021,Waste,0.1
AT,2022,Waste,0.1
AT,2023,Waste,0.08
AT,2024,Waste,0.13
AT,2025,Waste,0.12
AT,2014,Wind offshore,0.0
AT,2015,Wind offshore,0.0
AT,2016,Wind offshore,0.0
AT,2017,Wind offshore,0.0
AT,2018,Wind offshore,0.0
AT,2019,Wind offshore,0.0
AT,2020,Wind offshore,0.0
AT,2021,Wind offshore,0.0
AT,2022,Wind offshore,0.0
AT,2023,Wind offshore,0.0
AT,2024,Wind offshore,0.0
AT,2025,Wind offshore,0.0
AT,2014,Wind onshore,2.12
AT,2015,Wind onshore,2.5
AT,2016,Wind onshore,2.7
AT,2017,Wind onshore,2.89
AT,2018,Wind onshore,3.03
AT,2019,Wind onshore,3.13
AT,2020,Wind onshore,3.2
AT,2021,Wind onshore,3.5
AT,2022,Wind onshore,3.57
AT,2023,Wind onshore,4.02
AT,2024,Wind onshore,4.04
AT,2025,Wind onshore,4.14
AT,2014,Solar AC,0.59
AT,2015,Solar AC,0.72
AT,2016,Solar AC,1.03
AT,2017,Solar AC,1.19
AT,2018,Solar AC,1.19
AT,2019,Solar AC,1.33
AT,2020,Solar AC,1.85
AT,2021,Solar AC,2.5
AT,2022,Solar AC,3.27
AT,2023,Solar AC,7.29
AT,2024,Solar AC,8.25
AT,2025,Solar AC,9.77
