country,year,month,type,pct
GR,2023,8,wind,21.03870967741935
GR,2023,9,wind,25.296666666666663
GR,2023,10,wind,18.822580645161295
GR,2023,11,wind,28.583333333333332
GR,2023,12,wind,23.090322580645164
GR,2024,1,ren,50.39677419354838
GR,2024,2,ren,46.95862068965518
GR,2024,3,ren,47.303225806451614
GR,2024,4,ren,61.10666666666667
GR,2024,5,ren,53.37419354838709
GR,2024,6,ren,48.37333333333334
GR,2024,7,ren,48.34193548387097
GR,2024,8,ren,47.58064516129032
GR,2024,9,ren,45.790000000000006
GR,2024,10,ren,58.50967741935483
GR,2024,11,ren,48.96333333333334
GR,2024,12,ren,44.63870967741935
GR,2024,1,solar,12.141935483870967
GR,2024,2,solar,16.59655172413793
GR,2024,3,solar,23.016129032258068
GR,2024,4,solar,28.096666666666668
GR,2024,5,solar,27.974193548387095
GR,2024,6,solar,25.736666666666668
GR,2024,7,solar,23.906451612903226
GR,2024,8,solar,26.24193548387096
GR,2024,9,solar,27.546666666666678
GR,2024,10,solar,28.60322580645162
GR,2024,11,solar,18.46666666666666
GR,2024,12,solar,14.038709677419353
GR,2024,1,wind,31.374193548387098
GR,2024,2,wind,24.662068965517243
GR,2024,3,wind,18.951612903225804
GR,2024,4,wind,27.646666666666665
GR,2024,5,wind,19.603225806451615
GR,2024,6,wind,16.28666666666667
GR,2024,7,wind,18.219354838709677
GR,2024,8,wind,14.887096774193548
GR,2024,9,wind,13.823333333333332
GR,2024,10,wind,27.293548387096777
GR,2024,11,wind,27.980000000000004
GR,2024,12,wind,26.64516129032258
GR,2025,1,ren,40.85161290322581
GR,2025,2,ren,39.44642857142857
GR,2025,3,ren,55.883870967741935
GR,2025,4,ren,46.97
GR,2025,5,ren,53.53225806451612
GR,2025,6,ren,50.660000000000004
GR,2025,7,ren,47.751612903225805
GR,2025,8,ren,58.08709677419356
GR,2025,9,ren,54.35999999999999
GR,2025,10,ren,45.480645161290326
GR,2025,11,ren,52.699999999999996
GR,2025,12,ren,40.45161290322581
GR,2025,1,solar,16.396774193548385
GR,2025,2,solar,16.41428571428571
GR,2025,3,solar,26.800000000000008
GR,2025,4,solar,24.809999999999995
GR,2025,5,solar,27.645161290322577
GR,2025,6,solar,27.84
GR,2025,7,solar,26.535483870967745
GR,2025,8,solar,28.51290322580645
GR,2025,9,solar,27.70333333333333
GR,2025,10,solar,21.225806451612907
GR,2025,11,solar,16.1
GR,2025,12,solar,13.764516129032259
GR,2025,1,wind,19.332258064516125
GR,2025,2,wind,18.63214285714286
GR,2025,3,wind,26.187096774193556
GR,2025,4,wind,19.076666666666668
GR,2025,5,wind,21.267741935483876
GR,2025,6,wind,17.18
GR,2025,7,wind,15.483870967741936
GR,2025,8,wind,24.487096774193553
GR,2025,9,wind,21.756666666666664
GR,2025,10,wind,19.738709677419354
GR,2025,11,wind,30.456666666666667
GR,2025,12,wind,19.951612903225808
